YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE
202302,176239,1070540,3,1.24,NW,DOYLE,35.8627,-85.5158
202302,176239,1070540,4,1.03,SE,STRINGTOWN,35.8687,-85.308
202302,176239,1070540,5,1.15,NE,SPRING HILL,36.0097,-85.3633
202302,176404,1071125,1,4.0,E,NORRIS,36.2,-83.9983
202302,176404,1071125,2,4.0,SE,NORRIS,36.1591,-84.0193
202302,176404,1071125,3,0.0,WSW,CLINTON,36.12,-84.13
202302,176404,1071125,4,1.5,WNW,NORRIS,36.2083,-84.0949
202302,176404,1071128,1,5.0,E,MAYNARDVILLE,36.25,-83.7103
202302,176404,1071128,2,6.0,SW,MAYNARDVILLE,36.1886,-83.8761
202302,176404,1071128,3,7.0,W,MAYNARDVILLE,36.25,-83.9256
202302,176404,1071128,4,5.0,NE,MAYNARDVILLE,36.3012,-83.7365
202302,176404,1071165,1,1.0,E,ARTHUR,36.55,-83.652
202302,176404,1071165,2,1.0,S,ARTHUR,36.5355,-83.67
202302,176404,1071165,3,3.0,SW,CUMBERLAND GAP,36.5693,-83.6882
202302,176404,1071165,4,2.0,WSW,CUMBERLAND GAP,36.5889,-83.6833
202302,176404,1071165,5,1.0,W,CUMBERLAND GAP,36.6,-83.668
202302,176239,1070536,1,1.51,SE,VERONA,35.5158,-86.7595
202302,176239,1070536,2,1.97,NNW,FARMINGTON,35.5249,-86.7371
202302,176768,1074029,1,0.39,W,BERRYS CHAPEL,35.9694,-86.8869
202303,177518,1079902,1,1.77,SSE,CLIFTON,35.356,-88.009
202303,177518,1079902,2,2.32,NE,ASHLAND,35.449,-87.646
202305,178868,1088855,1,1.49,SSW,CLINTON,36.1,-84.14
202305,178868,1088856,1,1.31,ESE,DANTE,36.02,-83.96
202305,178868,1089050,1,2.82,SSE,WHITESBURG,36.23,-83.12
202305,178868,1089055,1,1.2,SSW,CHESTNUT GROVE,36.053,-83.4244
202305,178868,1089057,1,0.89,NW,WHITES VLG,35.94,-83.89
202305,178868,1089059,1,0.89,NW,NORTHPORT,35.98,-83.19
202305,178868,1089062,1,0.89,NE,SULPHUR SPGS,35.18,-85.49
202305,178868,1089064,1,1.79,NE,GUILD,35.07,-85.5
202305,178868,1089068,1,0.94,W,RUSSELLVILLE,36.249,-83.2168
202304,177519,1079917,1,1.11,ENE,RUCKER,35.7554,-86.3814
202304,177519,1079917,2,4.02,E,KITTRELL,35.828,-86.179
202304,177519,1079918,1,0.15,SSE,READYVILLE,35.828,-86.179
202304,177519,1079918,2,2.08,SW,PLEASANT RIDGE,35.8613,-86.0791
202304,177519,1079637,1,0.89,SE,SPRING HILL,35.74,-86.92
202304,177519,1079638,1,0.74,SSE,ELBETHEL,35.5103,-86.5146
202304,177519,1079639,1,2.24,W,HALF ACRE,35.87,-85.97
202304,177519,1079640,1,1.97,NE,EVINS MILL,35.9533,-85.7597
202304,177519,1079643,1,1.38,S,PINEY,35.6,-85.47
202304,178574,1086436,1,0.56,E,COLUMBIA,35.62,-87.04
202304,178866,1088844,1,0.89,SE,FAIRVIEW,35.71,-83.99
202304,178866,1088845,1,0.89,SW,NORTHPORT,35.96,-83.19
202304,178574,1086437,1,0.73,WNW,COOKEVILLE,36.1734,-85.5124
202304,178574,1086445,1,1.56,NE,ARNO,35.8185,-86.734
202304,177519,1079912,1,0.43,SSW,THICK,35.6642,-86.753
202304,177519,1079912,2,1.15,NNW,BEASLEY,35.694,-86.661
202304,177989,1082439,1,0.89,NW,TIPTOP,35.64,-85.23
202304,177989,1082441,1,0.0,N,WEST KNOXVILLE,35.97,-83.95
202304,177989,1082442,1,1.38,S,SOUTH HARRIMAN,35.9,-84.55
202304,177989,1082443,1,1.13,E,DAISY,35.25,-85.18
202304,177989,1082444,1,1.78,NE,MINT,35.65,-84.03
202304,177519,1079914,1,0.65,SE,GREENWOOD,35.694,-86.661
202304,177519,1079914,2,1.71,NNW,EAGLEVILLE ARPT,35.701,-86.636
202304,177519,1079915,1,2.94,NW,ROVER,35.701,-86.636
202304,177519,1079915,2,2.92,NW,ROVER,35.702,-86.634
202304,177989,1082445,1,2.36,NNE,ROGERS STATION,35.41,-84.3
202304,177989,1082446,1,0.89,SE,NORTH ETOWAH,35.34,-84.51
202304,177724,1080886,1,4.51,NNW,NEW HAVEN,35.36,-87.5618
202304,177724,1080887,1,1.64,SW,HENRYVILLE,35.3803,-87.4162
202304,177724,1080888,1,1.52,WSW,MORNY,36.2736,-86.906
202304,177519,1079916,1,1.71,NNW,EAGLEVILLE ARPT,35.702,-86.634
202304,177519,1079916,2,0.82,W,LINK,35.7222,-86.5343
202304,177519,1079641,1,2.41,NW,OLD ZION,35.9962,-85.5984
202304,177724,1080889,1,0.56,W,NASHVILLE TUNE ARPT,36.18,-86.89
202304,177724,1080890,1,1.8,NE,NASHVILLE,36.1902,-86.7597
202304,177724,1080891,1,1.01,SW,SUMMERTOWN,35.418,-87.3101
202304,177724,1080892,1,2.15,NNW,BECKWITH,36.25,-86.48
202304,177519,1079642,1,1.54,SE,BAKERS XRDS,36.0045,-85.5302
202304,177519,1079644,1,1.61,NNE,CAMP NAKAWANA,36.0925,-85.1924
202304,177724,1080893,1,4.76,N,PINEWOOD,35.9885,-87.4898
202304,177724,1080894,1,1.37,NE,ALEXANDER SPGS,35.3913,-87.2599
202304,177989,1082440,1,0.74,SW,SUNBRIGHT,36.243,-84.68
202304,177989,1082440,2,0.72,ENE,SUNBRIGHT,36.254,-84.658
202305,180474,1099294,1,1.31,ENE,JOPPA,36.24,-83.6
202305,180474,1099295,1,1.31,WSW,RUTLEDGE,36.27,-83.52
202305,180474,1099296,1,4.47,SSW,OAK RIDGE,35.96,-84.3
202305,180474,1099297,1,0.56,W,SHADY VLY,36.52,-81.93
202305,180474,1099298,1,1.49,NNW,ALPHA,36.2,-83.39
202305,180474,1099299,1,0.89,NE,CLEVELAND,35.18,-84.87
202305,180474,1099300,1,0.69,S,BENTON STATION,35.17,-84.68
202305,180474,1099301,1,0.0,N,BENTON,35.18,-84.67
202305,178575,1086438,1,1.81,NNW,VANLEER,36.2552,-87.4589
202305,178575,1086439,1,0.69,S,ANTIOCH,36.06,-86.67
202305,178575,1086440,1,1.33,SW,DICKSON,36.0674,-87.3979
202305,178575,1086441,1,1.66,E,KENWOOD,36.58,-87.37
202305,178575,1086442,1,0.56,E,WILHITE,36.13,-85.51
202305,178575,1086443,1,2.82,NNE,MALLORYS,35.99,-86.79
202305,178575,1086444,1,1.03,ENE,OAK HILL,36.1078,-86.8043
202305,178576,1086446,1,0.98,SE,LEBANON,36.2099,-86.2877
202305,178795,1088206,1,2.3,W,BIG SPGS,35.7219,-86.321
202305,178902,1089070,1,1.78,SE,BEVERLY,36.01,-83.88
202305,178902,1089071,1,0.8,SW,PARK CITY,35.9604,-83.9081
202305,178902,1089079,1,0.69,N,CARTER MILL,36.03,-83.72
202305,180474,1099278,1,0.89,NW,MALONEYVILLE,36.09,-83.84
202305,180474,1099279,1,1.67,W,ZACHARYTOWN,36.13,-83.76
202305,178795,1088213,1,1.38,N,POPLAR GROVE,36.1698,-85.417
202305,178795,1088213,2,0.38,SSE,POPLAR GROVE,36.1446,-85.4183
202305,178795,1088213,3,1.19,SW,HOLLADAY,36.1379,-85.5452
202305,178795,1088213,4,1.8,NE,COOKEVILLE ARPT,36.2201,-85.4596
202305,178795,1088213,5,0.68,SSW,JEREMIAH,36.2211,-85.4052
202305,178795,1088215,1,0.48,SSW,WOODBURY,35.8234,-86.0828
202305,178795,1088215,2,0.33,SSW,WOODBURY,35.8256,-86.0822
202305,178795,1088215,3,0.45,S,WOODBURY,35.8236,-86.0791
202305,178795,1088215,4,0.74,SSE,WOODBURY,35.8211,-86.0728
202305,178795,1088215,5,0.83,SSE,WOODBURY,35.8189,-86.0742
202304,177535,1092808,1,2.39,SSE,LINCOLN,34.991,-86.497
202304,177535,1092808,2,1.15,SSE,ELORA,35.0039,-86.3648
202305,180474,1099280,1,1.68,E,BATLEY,36.03,-84.22
202305,180474,1099281,1,0.89,SE,FOUNTAIN CITY,36.02,-83.92
202305,180474,1099282,1,0.56,E,NEW VICTORY,36.23,-82.51
202305,180474,1099288,1,1.78,NW,ALPHA,36.2,-83.4
202305,180474,1099289,1,0.0,N,NORWOOD,35.98,-83.98
202305,180474,1099291,1,0.56,E,OLD ENGLEWOOD,35.42,-84.49
202305,180474,1099292,1,0.69,S,FINCASTLE,36.41,-84.05
202305,180474,1099293,1,0.69,S,CATLETTSBURG,35.89,-83.58
202305,180474,1099302,1,2.07,S,BEVERLY,36.0,-83.9
202305,180474,1099303,1,0.56,E,NEW VICTORY,36.23,-82.51
202305,180474,1099304,1,1.11,W,MAYDAY,36.22,-82.5
202305,180474,1099306,1,0.89,SW,LOWLAND,36.16,-83.21
202305,180474,1099308,1,0.69,S,ELZA,36.04,-84.2
202303,177338,1078240,1,1.49,SSW,PROSPECT,35.01,-87.01
202303,177338,1078241,1,2.64,NNW,NASHVILLE,36.2035,-86.8027
202303,177518,1079630,1,2.62,ENE,JOELTON,36.34,-86.83
202303,177518,1079631,1,1.38,S,GALLATIN,36.38,-86.45
202303,177518,1079632,1,1.49,NNW,BULL RUN,36.27,-86.93
202303,177518,1079633,1,1.31,ESE,ROGANA,36.44,-86.31
202303,177518,1079634,1,0.55,E,HARTSVILLE,36.4008,-86.1601
202303,176742,1074024,1,2.11,N,GUM SPGS,35.2305,-87.2981
202303,177518,1079635,1,2.02,ESE,HARTSVILLE,36.3873,-86.1373
202303,177518,1079636,1,2.16,SW,WEBBTOWN,36.48,-85.98
202303,176742,1074023,1,0.56,E,MONTEREY,36.15,-85.26
202303,176742,1074014,1,2.07,N,ABERNATHY ARPT,35.18,-87.05
202303,176742,1074015,1,1.49,SSW,PROSPECT,35.01,-87.01
202303,176742,1074016,1,1.67,W,NASHVILLE,36.17,-86.81
202303,177518,1079906,1,2.63,ESE,HILLSDALE,36.431,-86.029
202303,177518,1079906,2,1.17,SW,UNION CAMP,36.4592,-85.9463
202303,176973,1075435,1,1.18,ESE,ETHRIDGE,35.316,-87.2997
202303,176973,1075435,2,1.12,ESE,ETHRIDGE,35.3152,-87.301
202303,176973,1075435,3,1.3,ESE,ETHRIDGE,35.3133,-87.2985
202303,176973,1075435,4,1.32,ESE,ETHRIDGE,35.3142,-87.2977
202303,176742,1074020,1,3.41,SSW,CORNERSVILLE,35.3231,-86.8688
202303,176742,1074017,1,0.45,ENE,GOODLETTSVILLE,36.322,-86.7123
202303,177518,1079903,1,1.47,W,RIVERSIDE,35.449,-87.646
202303,177518,1079903,2,5.28,SE,GORDONSBURG,35.521,-87.358
202303,177338,1078231,1,0.14,NNW,DICKSON,36.0819,-87.3807
202303,177338,1078232,1,2.12,NE,BELLE MEADE,36.1248,-86.8476
202303,177338,1078233,1,0.73,S,NOLENSVILLE,35.9394,-86.6799
202303,176742,1074018,1,2.19,SSW,MILLERSVILLE,36.3394,-86.71
202303,176742,1074019,1,0.0,N,GOODLETTSVILLE,36.32,-86.72
202303,177518,1079905,1,2.98,E,BEECH GROVE,36.4204,-86.0464
202303,177518,1079905,2,4.02,E,BEECH GROVE,36.431,-86.029
202303,177338,1078234,1,1.1,NE,NASHVILLE,36.182,-86.7671
202303,177338,1078235,1,1.82,SW,ANTIOCH,36.0504,-86.6918
202303,177338,1078236,1,2.22,E,BORDEAUX,36.2061,-86.811
202303,176742,1074021,1,0.89,NW,JEFFERSON,35.99,-86.48
202303,176742,1074022,1,0.56,W,IVY BLUFF,35.67,-86.06
202303,177338,1078237,1,1.94,SE,SMYRNA,35.9602,-86.5054
202303,177338,1078238,1,1.81,WSW,AMQUI,36.27,-86.71
202303,177338,1078239,1,1.54,WNW,TURNERSVILLE,36.5094,-87.0551
202303,177338,1078230,1,1.94,WSW,LOBELVILLE,35.7694,-87.7821
202306,181462,1105265,1,3.24,NNE,SYLCO,35.07,-84.59
202306,181462,1105278,1,2.36,SSW,DUNLAP,35.35,-85.4
202306,181462,1105279,1,2.83,E,GUILD,35.05,-85.47
202306,181499,1105317,1,0.69,S,FOSTER XRDS,36.57,-84.55
202306,181499,1105318,1,1.31,ESE,PINE HILL,36.49,-84.43
202306,181499,1105319,1,0.56,W,RED HILL,36.5,-83.73
202306,181499,1105320,1,2.15,SSW,CLAIRFIELD,36.52,-83.96
202306,181499,1105321,1,0.89,SW,LA FOLLETTE,36.37,-84.14
202306,179659,1093905,1,1.65,NNE,DOUGLAS,35.8909,-86.8556
202306,179659,1093906,1,1.33,N,DOUGLAS,35.8893,-86.8691
202306,179659,1093907,1,2.75,SW,COLLEGE GROVE,35.7556,-86.7188
202306,179659,1093908,1,2.7,E,REEDS STORE,35.7207,-86.722
202306,180014,1096612,1,0.0,N,HERMITAGE SPGS,36.58,-85.77
202306,180014,1096613,1,1.68,NNE,RAYS,36.2419,-85.3071
202306,180223,1098009,1,2.32,ENE,TROUSDALE,36.4099,-86.3602
202306,180223,1098010,1,0.9,NE,BETHPAGE,36.4878,-86.3071
202306,180223,1098011,1,0.11,SE,BARREN PLAIN,36.5991,-86.9184
202306,180223,1098023,1,2.15,SSE,THOMPSONS STATION,35.77,-86.91
202306,180223,1098024,1,0.56,E,COLUMBIA,35.62,-87.04
202306,180223,1098150,1,0.0,N,SMYRNA ARPT,36.0,-86.52
202306,181499,1105322,1,3.62,ENE,FRANKFORT,36.12,-84.74
202306,181499,1105323,1,1.31,ENE,SAND LICK,36.41,-83.65
202306,181499,1105324,1,1.78,NE,NEW MARKET,36.12,-83.53
202306,181499,1105325,1,0.69,S,HARTFORD,35.81,-83.15
202306,179615,1093587,1,0.51,S,WATERTOWN,36.0927,-86.1289
202306,179659,1093909,1,0.72,WSW,LAWRENCEBURG,35.2466,-87.3421
202306,179659,1093910,1,0.13,ENE,SOUTH XRDS,35.1709,-87.268
202306,179659,1093911,1,0.05,SW,SOUTH XRDS,35.1694,-87.2705
202306,180223,1098012,1,0.2,ENE,ORLINDA,36.601,-86.7167
202306,180223,1098013,1,1.22,ENE,ROCKLAND,36.3063,-86.6096
202306,180223,1098014,1,2.25,SSE,BORDEAUX,36.1712,-86.8312
202306,180223,1098281,1,0.9,W,FAIRVIEW,36.6311,-86.8963
202306,180223,1098694,1,1.74,W,EPWORTH,35.8806,-86.8311
202306,179615,1093588,1,0.56,E,WATERTOWN,36.1,-86.12
202306,179615,1093589,1,0.89,NW,JONES CHAPEL,36.61,-85.19
202306,179615,1093590,1,0.0,N,BYRDSTOWN,36.57,-85.13
202306,180223,1098008,1,0.13,N,RED BOILING SPGS,36.5319,-85.8504
202306,180223,1098015,1,2.59,NE,SUGGS CREEK,36.1465,-86.4672
202306,180223,1098016,1,1.44,WNW,UNA,36.0899,-86.6428
202306,180223,1098017,1,0.65,NNW,SMYRNA,35.9878,-86.5364
202306,179615,1093606,1,1.67,W,BANNER SPGS,36.25,-84.96
202306,179615,1093606,2,0.89,NE,BANNER SPGS,36.26,-84.92
202306,179615,1093591,1,0.53,W,LAKEWOOD,36.2491,-86.6394
202306,179615,1093592,1,0.0,N,OLD HICKORY,36.26,-86.65
202306,179615,1093593,1,0.85,SSE,OLD HICKORY,36.2481,-86.646
202306,180223,1098018,1,3.45,NW,NOLENSVILLE,35.9848,-86.7242
202306,180223,1098019,1,1.38,S,MT JULIET,36.18,-86.52
202306,180223,1098020,1,1.73,NNE,DOUGLAS,35.8923,-86.8557
202306,180223,1098021,1,0.56,W,WRENCOE,36.02,-86.71
202306,179615,1093594,1,0.89,SE,BETHLEHEM,36.32,-85.29
202306,179615,1093595,1,0.89,NE,THE HERMITAGE,36.23,-86.61
202306,179615,1093596,1,0.0,N,ARMATHWAITE,36.38,-84.77
202306,179615,1093597,1,2.07,N,ALLARDT,36.41,-84.88
202306,179615,1093600,1,0.56,W,HARDY,36.3193,-85.4401
202306,179615,1093601,1,0.77,NW,BRENTWOOD,36.0376,-86.79
202306,179615,1093602,1,0.23,N,MARTHA,36.2333,-86.4294
202306,179615,1093603,1,3.14,WSW,LAGUARDO,36.2816,-86.5016
202306,179533,1093180,1,0.56,W,BELLEVUE,36.07,-86.94
202306,179533,1093181,1,0.56,W,BELLEVUE,36.07,-86.94
202306,179615,1093604,1,2.05,S,INGLEWOOD,36.1907,-86.7357
202306,179615,1093605,1,0.82,SSW,GLADEVILLE,36.1086,-86.4241
202306,179615,1093607,1,0.89,SE,GAITHERVILLE,35.24,-87.36
202306,179533,1093182,1,0.89,SW,OAK GROVE,35.99,-87.49
202306,179533,1093183,1,1.12,W,CALLE,35.83,-86.89
202306,179533,1093184,1,0.69,N,(BNA)NASHVILLE METRO,36.14,-86.68
202306,179533,1093185,1,3.5,S,BODENHAM,35.18,-87.16
202306,179533,1093186,1,0.89,NE,SUGGS CREEK,36.13,-86.49
202306,179615,1093608,1,0.57,W,MINOR HILL,35.05,-87.16
202306,179615,1093609,1,1.49,SSW,KANSAS,36.43,-86.39
202306,179615,1093610,1,0.0,N,GALLATIN,36.4,-86.45
202306,179533,1093187,1,0.89,SW,SPRING HILL,35.74,-86.94
202306,179533,1093188,1,0.89,NE,SUGGS CREEK,36.13,-86.49
202306,179533,1093189,1,0.57,WNW,SUGGS CREEK,36.1235,-86.5093
202306,179615,1093611,1,0.0,N,PETWAY,36.22,-87.15
202306,179615,1093612,1,1.67,W,SAUNDERSVILLE,36.33,-86.6
202306,179615,1093613,1,3.05,SE,CHARLOTTE,36.15,-87.29
202306,180163,1097671,1,1.27,ENE,KANSAS,36.4602,-86.3611
202306,180163,1097672,1,0.27,NNW,RAYON CITY,36.2737,-86.6719
202306,180163,1097673,1,0.0,N,EWINGVILLE,35.92,-86.87
202306,179615,1093598,1,2.15,SSW,JAMESTOWN ARPT,36.32,-84.96
202306,179615,1093598,2,1.11,E,SHIRLEY,36.35,-84.76
202306,179615,1093625,1,1.38,S,DYKES XRDS,35.98,-85.08
202306,179615,1093625,2,1.68,E,DYKES XRDS,36.0,-85.05
202306,180860,1101379,1,1.68,W,DIXIE LEE JCT,35.87,-84.26
202306,179615,1093614,1,1.31,ENE,HENDERSONVILLE,36.29,-86.6
202306,179615,1093615,1,0.89,NE,ROCKLAND,36.31,-86.62
202306,179615,1093616,1,0.98,SW,DALE HOLLOW,36.5386,-85.4605
202306,180163,1097674,1,1.78,SE,KIRKLAND,35.8,-86.66
202306,180163,1097675,1,0.31,NNE,SPRING HILL,35.7539,-86.9274
202306,180163,1097676,1,0.87,NNE,KEDRON,35.7108,-86.912
202306,180860,1101380,1,0.89,SW,GRAY,36.41,-82.48
202306,180860,1101381,1,0.89,SW,GRAY,36.41,-82.48
202306,180860,1101382,1,0.56,E,GREENEVILLE,36.17,-82.82
202306,180861,1101383,1,4.47,SSW,OAK RIDGE,35.96,-84.3
202306,180861,1101384,1,0.0,N,POWELL,36.03,-84.03
202306,180861,1101385,1,2.82,NNE,WATTS BAR LAKE SOUTH,35.72,-84.72
202306,180861,1101386,1,0.0,N,ROCKWOOD,35.87,-84.68
202306,180861,1101389,1,2.26,W,PATTY,35.23,-84.69
202306,180861,1101390,1,0.0,N,ATHENS,35.45,-84.6
202306,180861,1101391,1,3.57,NE,LEWIS CHAPEL,35.37,-85.28
202306,180861,1101392,1,1.12,E,REAGAN,35.55,-84.51
202306,179615,1093618,1,0.89,NW,GAINESBORO,36.36,-85.66
202306,179615,1093619,1,0.89,SE,TROUSDALE,36.39,-86.39
202306,179615,1093621,1,0.56,W,CLARKSVILLE,36.53,-87.36
202306,180163,1097677,1,1.32,ENE,FOSTERVILLE,35.66,-86.4
202306,180163,1097678,1,1.26,NNW,SHELBYVILLE,35.4976,-86.4758
202306,180163,1097679,1,0.89,NW,GAITHERVILLE,35.26,-87.38
202306,180861,1101393,1,4.3,NNE,LONE OAK,35.26,-85.35
202306,180865,1101399,1,0.69,S,SPRING CITY,35.69,-84.87
202306,180865,1101400,1,1.31,WSW,BETHEL,36.16,-84.09
202306,180865,1101401,1,0.89,NE,HARRIMAN,35.94,-84.54
202306,180865,1101402,1,0.89,NE,WARTBURG,36.11,-84.59
202306,180865,1101403,1,1.11,W,ELK VLY,36.48,-84.25
202306,180865,1101404,1,0.56,E,LOVELL,35.9,-84.14
202306,179615,1093623,1,0.69,N,OGLESBY,36.06,-86.73
202306,179615,1093624,1,0.89,SW,WOODLAWN,36.54,-87.51
202306,179615,1093626,1,1.68,E,MURFREESBORO,35.85,-86.39
202306,180163,1097680,1,0.69,S,LAWRENCEBURG,35.24,-87.33
202306,180163,1097683,1,0.89,NE,CHINUBEE,35.14,-87.51
202306,180163,1097685,1,1.32,WSW,WESTPOINT,35.12,-87.55
202306,180865,1101405,1,0.89,SW,NORRIS,36.19,-84.08
202306,180865,1101406,1,2.76,S,BULL CREEK,36.29,-84.42
202306,180865,1101407,1,2.15,SSE,BURRVILLE,36.27,-84.74
202306,180865,1101408,1,0.56,E,ARLINGTON,36.0,-83.94
202306,180865,1101409,1,1.77,SE,DAVIS CHAPEL,36.36,-84.05
202306,180865,1101410,1,0.89,SE,GLENMARY,36.31,-84.61
202306,180865,1101411,1,0.84,N,BLACK CREEK,36.3919,-84.6026
202306,180865,1101411,2,1.42,SW,HELENWOOD,36.4181,-84.5509
202306,180865,1101412,1,0.89,SE,SEQUOYAH HILLS,35.92,-83.96
202306,180163,1097690,1,0.62,SSE,NASHVILLE,36.1623,-86.7744
202306,180163,1097691,1,0.69,N,SEWART AFB,36.01,-86.52
202306,180163,1097692,1,2.07,N,BERRYS CHAPEL,36.0,-86.88
202306,180865,1101413,1,0.0,N,BRANCH HILL,35.97,-84.2
202306,180865,1101414,1,1.32,ESE,MORGAN SPGS,35.56,-85.08
202306,180865,1101415,1,1.38,N,LITTLE RIVER,35.87,-83.93
202306,180865,1101416,1,0.89,SE,SWEETWATER,35.59,-84.46
202306,180865,1101417,1,0.57,W,APISON,35.02,-85.03
202306,181462,1105252,1,1.49,SSW,BRAINERD,35.01,-85.24
202306,181462,1105253,1,1.33,WSW,BRAINERD,35.02,-85.25
202306,181462,1105254,1,0.89,NE,UNION,35.91,-84.42
202306,180014,1096610,1,1.38,N,LAWRENCEBURG ARPT,35.25,-87.25
202306,180014,1096611,1,1.31,ESE,CEDAR PT,36.21,-85.93
202306,180163,1097694,1,0.0,N,LEIPERS FORK,35.9,-87.0
202306,180163,1098144,1,0.69,E,BERRYVILLE,36.2012,-86.6177
202306,181462,1105255,1,2.88,WSW,BYRDS CHAPEL,35.91,-84.22
202306,181462,1105258,1,1.32,WNW,OAK GROVE,35.81,-84.34
202306,181462,1105259,1,1.12,W,MELVINE,35.73,-85.09
202306,181462,1105260,1,0.89,NE,KISER,35.74,-84.16
202306,181462,1105261,1,0.56,W,COOPER MILL,35.63,-85.18
202306,181462,1105262,1,2.36,NNW,PENNINE,35.66,-84.92
202306,181462,1105263,1,1.32,ESE,MT LEBANON,35.41,-84.71
202306,181462,1105264,1,1.79,NW,COMFORT,35.14,-85.77
202306,181427,1105053,1,1.79,SW,OOLTEWAH,35.06,-85.09
202306,181427,1105054,1,2.15,SSW,MELVILLE,35.2,-85.21
202306,181427,1105055,1,1.79,SW,OOLTEWAH,35.06,-85.09
202306,181462,1105266,1,1.49,SSE,COMFORT,35.1,-85.74
202307,180893,1101574,1,3.46,S,BUMPUS MILLS,36.5504,-87.8293
202307,180893,1101577,1,0.0,N,ERIN,36.32,-87.7
202307,180893,1101591,1,0.74,W,CLARKSVILLE,36.5293,-87.3632
202307,180893,1101593,1,1.32,WSW,SHIPPS BEND,35.79,-87.45
202307,180893,1101594,1,0.56,E,HOHENWALD,35.55,-87.56
202307,181341,1104530,1,1.66,NNW,AMQUI,36.3009,-86.6946
202307,181341,1104534,1,2.37,ESE,HENDERSONVILLE,36.2662,-86.5812
202307,181341,1104535,1,0.83,SSE,GALLATIN,36.3884,-86.4461
202307,180235,1098141,1,0.0,N,MONTEREY,36.15,-85.27
202307,180235,1098142,1,2.25,NNE,OAKLAND,36.2991,-86.3317
202307,180235,1098143,1,0.69,S,(BNA)NASHVILLE METRO,36.12,-86.68
202307,180893,1101596,1,0.56,E,THOMPSONS STATION,35.8,-86.91
202307,180893,1101599,1,1.96,NW,WESTWOOD,35.6158,-87.109
202307,180893,1101600,1,0.0,N,COLUMBIA,35.62,-87.05
202307,180893,1101605,1,0.16,ENE,JOELTON,36.3207,-86.8673
202307,180893,1101610,1,1.31,E,NEWSOM,36.0782,-86.9767
202307,181341,1104537,1,0.81,SSE,OLD HICKORY,36.2585,-86.6267
202307,181341,1104542,1,0.95,ENE,GREENLAWN,36.255,-86.5542
202307,181341,1104544,1,0.07,ESE,MT JULIET,36.1996,-86.5189
202307,183284,1120017,1,1.23,WSW,MILNERS SWITCH,35.0235,-86.4203
202307,183284,1120018,1,2.45,SSW,YUKON,35.0495,-86.6922
202307,183284,1120021,1,1.43,WNW,HARMS,35.156,-86.6943
202307,183284,1120022,1,0.35,NNW,COLDWATER,35.0843,-86.7333
202307,183284,1120027,1,2.47,NW,CORDER XRD,35.1051,-86.5111
202307,183284,1120028,1,0.64,WNW,HARMS,35.152,-86.6811
202307,183284,1120029,1,2.36,SSW,YUKON,35.0487,-86.6866
202307,180893,1101612,1,2.15,NNE,MAPLEWOOD,36.26,-86.71
202307,180893,1101614,1,1.25,NNW,BELLE MEADE,36.1168,-86.8787
202307,180893,1101618,1,2.23,W,NASHVILLE CORNELIA F,36.18,-86.74
202307,180893,1101621,1,0.74,N,ROCKLAND,36.3107,-86.6311
202307,180893,1101627,1,1.66,ENE,GREENLAWN,36.2594,-86.5426
202307,181341,1104549,1,0.39,E,GREEN HILL,36.2292,-86.5431
202307,181341,1104550,1,1.02,E,GREENLAWN,36.2499,-86.5517
202307,181341,1104551,1,1.19,S,MT JULIET,36.1827,-86.5203
202307,183284,1120031,1,0.61,ENE,KIRKLAND,35.0738,-86.6203
202307,183284,1120034,1,0.57,SSW,HOWELL,35.2228,-86.6251
202307,183284,1120036,1,0.72,ENE,TAFT,35.0226,-86.7176
202307,183284,1120037,1,1.52,SE,EAST CYRUSTON,35.1529,-86.7032
202307,183284,1120039,1,1.52,SE,EAST CYRUSTON,35.1529,-86.7032
202307,183284,1120040,1,1.44,E,MULBERRY,35.2229,-86.4447
202307,183284,1120041,1,0.42,S,BELLEVIEW,35.0439,-86.5996
202307,180235,1098086,1,2.35,SSE,BERRY,36.15,-87.36
202307,180270,1098277,1,1.29,SW,MANCHESTER,35.467,-86.0964
202307,180270,1098278,1,1.6,NNW,MANCHESTER,35.5022,-86.0881
202307,180270,1098279,1,1.16,ESE,ALMAVILLE,35.8638,-86.5808
202307,180270,1098280,1,1.31,ESE,ROCK SPGS,35.945,-86.5274
202307,180893,1101628,1,0.22,SE,SILVER BOTTOM,36.2276,-86.5175
202307,180893,1101630,1,5.85,N,MALLORYS,36.0346,-86.795
202307,180893,1101631,1,1.0,SE,BELLEVUE,36.0607,-86.9162
202307,180893,1101633,1,2.44,NW,MALLORYS,35.9762,-86.8292
202307,180893,1101646,1,0.56,E,WAYNESBORO,35.32,-87.76
202307,181341,1104555,1,0.63,N,HOPEWELL,36.239,-86.6291
202307,181341,1104556,1,1.26,NE,PASQUO,36.0445,-86.9563
202307,181341,1104557,1,0.0,N,LOFTON,35.93,-86.28
202307,183284,1120042,1,0.89,SSE,KIRKLAND,35.0575,-86.6265
202307,180235,1098087,1,0.89,SE,PINEWOOD,35.91,-87.47
202307,180235,1098088,1,1.31,WSW,PETWAY,36.21,-87.17
202307,180235,1098089,1,1.49,SSE,HACKBERRY,36.41,-87.42
202307,180893,1101648,1,0.56,W,WOODLAWN,35.18,-87.74
